SMILES,Reward,Step,Sim,Imp
N=Nc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.4894504107247,18,0.71875,-0.1815221392420021
COC(CNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2)C(C)C,-21.49024478853691,175,0.631578947368421,-0.18231651705421115
CC1=C=C(OC(CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c2cccs2)OC1=N,-21.496107757631098,95,0.6981132075471698,-0.18817948614839963
C=C1COC=C1C(=O)OC(CNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1cccs1,-21.49668196244022,139,0.6788990825688074,-0.18875369095752248
N=Nc1csc(C(O)CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c1,-21.505141579508734,30,0.7553191489361702,-0.19721330802603632
CC(=O)c1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.50620303536191,28,0.7040816326530612,-0.19827476387921195
C=C(O)NC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.507746476659502,67,0.6179775280898876,-0.19981820517680404
CC(C)=NCC1CC(=O)N2CCCc3cc(NC(=O)C(=O)NCC(O)c4cccs4)cc1c32,-21.510211742613066,173,0.6796116504854369,-0.20228347113036804
CN=Nc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.514253052992384,159,0.696969696969697,-0.2063247815096858
CC(O)=Nc1ccsc1C(O)CNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.514734671138555,123,0.7171717171717171,-0.20680639965585712
O=C(NCC=C1C=CC=N1)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.516097668772858,79,0.6288659793814433,-0.2081693972901597
O=C(NCC(O)c1cccs1)C(=O)N(C1=CC1)c1cc2c3c(c1)CCC(=O)N3CCC2,-21.5235200390867,80,0.7142857142857143,-0.21559176760400334
C=C(SCc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2)C1=NC1,-21.524335243588627,360,0.6272727272727273,-0.21640697210592919
CC(=O)CN(CC(O)c1cccs1)C(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.525060620520215,162,0.7171717171717171,-0.21713234903751655
O=C(NCC(O)c1cccs1)C(=O)Nc1cc2c3c(c1C1=C4OC=CC=C41)CCCN3C(=O)CC2,-21.526697411749357,263,0.6306306306306306,-0.21876914026665872
O=COC(CNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2)c1cccs1,-21.526777499770528,52,0.8043478260869565,-0.21884922828783004
CN=Nc1csc(C(O)CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c1,-21.527580126424063,119,0.7319587628865979,-0.21965185494136463
C=C1CC=C1SC1Cc2cc(NC(=O)C(=O)NCC(O)c3cccs3)cc3c2N(C1)C(=O)CC3,-21.527946516417032,150,0.6857142857142857,-0.22001824493433375
O=C(NCC(O)c1cccs1)C(=O)Nc1cc2c3c(c1Nc1ncco1)CCCN3C(=O)CC2,-21.536866164674006,297,0.6481481481481481,-0.22893789319130775
CC1SCCCN1c1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.539190150771528,264,0.6216216216216216,-0.23126187928883013
O=C(NCC(O)c1cc(C2CCCO2)cs1)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.54067301772838,17,0.6826923076923077,-0.23274474624568242
O=Nc1ccsc1C(O)CNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.54613173635124,20,0.7553191489361702,-0.2382034648685405
CC1CCN(C2CCN3C(=O)CCc4cc(NC(=O)C(=O)NCC(O)c5cccs5)cc2c43)C(=O)S1,-21.54752955117353,168,0.6396396396396397,-0.2396012796908309
C=C1CN([C](CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c2cccs2)CN1,-21.54799754890909,137,0.6355140186915887,-0.24006927742639306
C=C1OC(C(O)(CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c2cccs2)=CS1,-21.54900273349144,86,0.6388888888888888,-0.2410744620087435
C=CC1CC(=O)N2CCCc3cc(NC(=O)C(=O)NCC(O)c4cccs4)cc1c32,-21.550219917324668,63,0.7368421052631579,-0.24229164584196994
O=NSc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCC(=O)N3CCC2,-21.55216120545748,117,0.696969696969697,-0.24423293397478218
CC1COCCC1=Cc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.55330287758824,497,0.6052631578947368,-0.24537460610554263
O=NSc1csc(C(O)CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)c1,-21.560149898766667,183,0.7319587628865979,-0.25222162728396924
C=CNc1c(NC(=O)C(=O)NCC(O)c2cccs2)cc2c3c1CCCN3C(=O)CC2,-21.562364807837447,297,0.696969696969697,-0.25443653635474917
O=C(NCC(O)c1cccs1)C(=O)Nc1cc2c3c(c1C1=NCCC1)CCCN3C(=O)CC2,-21.569731812128506,232,0.6509433962264151,-0.2618035406458077
N=NCCNC(=O)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-21.570932789005145,103,0.6263736263736264,-0.2630045175224467
C=C(O)CC1CCc2cc(NC(=O)C(=O)NCC(O)c3cccs3)cc3c2N1C(=O)CC3,-21.571792065125102,98,0.7,-0.263863793642404
CC1CCC(c2ccsc2C(O)CNC(=O)C(=O)Nc2cc3c4c(c2)CCC(=O)N4CCC3)O1,-21.5718264884066,78,0.6698113207547169,-0.26389821692390214
O=C(NCC(O)c1cccs1)C(=O)Nc1cc2c3c(c1)C(OC(O)=C1CC1)CCN3C(=O)CC2,-21.571933243055497,124,0.6923076923076923,-0.264004971572799
