SMILES,PLogP,QED,SA
Nc1ccc2noc3c2c1C(=O)c1ccccc1-3,-0.914096213054046,0.4763319311094597,2.433170455577713
CCC[C@]12CN3CC[NH+](C[C@H](C3)[C@H]1O)C2,-0.9114520076071764,0.6117106584333393,6.739489409881122
N#Cc1ccc2c3c(cccc13)-c1nccnc1-2,-0.8943670673944405,0.4650807307575919,2.4436981545840766
COc1ccc2c3c1C(=O)C(=O)N3C(C)(C)C=C2C,-0.8933583182235971,0.7257717829730255,2.749626319090128
CCOC(=O)c1ccc2c(c1)c1c3n2CC[NH2+][C@H]3CCC1,-0.8892048273482654,0.854965575500136,3.7898531226251735
O=c1c(/C=N/c2ccccc2)c([O-])n2c3c(cccc13)CCC2,-0.885949346814529,0.6835120582600303,2.8764254216535114
CC(C)=C1C[C@@H]2O[C@]2(C)CC[C@H]2O[C@@]2(C)CC1=O,-0.8858836863348681,0.4901713366372122,5.016768644202275
C=CCN(C)C(=O)c1cc2cccc3c2n1CCS3,-0.8836724513594119,0.8025452213575877,2.936189969165542
CCN(CC)C(=O)CC1(C(=O)[O-])CCCCCCCCCCC1,-0.8814245825420255,0.7794286035760497,3.0883791419701154
CN1C[C@@H]2C[C@H](C1)C[NH+]1CCCC[C@@H]21,-0.8766910919691744,0.5718361859879292,6.171303379656664
O=C(CC1(C(=O)[O-])CCCCCCCCCCC1)N1CCOCC1,-0.8719034907930223,0.7914289164874302,3.0458970789227537
CCCCCCNC(=O)c1c([O-])n2c3c(cccc3c1=O)CCC2,-0.8527156641004209,0.8275866478251929,2.6940742067049506
CC(=O)Oc1ccc2c3c(ccc(C(C)=O)c13)CC2,-0.8464486317534671,0.4697043269109515,2.3823032250920058
CNc1nc(-c2cc3c4c(c2)CC(=O)N4CCC3)cs1,-0.8332988397960609,0.9224396789089117,2.6482608882296343
CN1N(C)N2CCSSCCN12,-0.8297950989255809,0.5322189100499474,4.541373235615984
CC(=O)Nc1c(N)cc2c3c(cccc13)C(=O)c1ccccc1-2,-0.8293903734871684,0.5277218678899908,2.268598471198686
O=C(Nc1ccc(O)cc1)c1c([O-])n2c3c(cccc3c1=O)CCC2,-0.8251834632965803,0.7002331034758629,2.626441918733521
O=Cc1ccc2c3c(cccc13)-c1ccccc1-2,-0.8198260210437393,0.4454450520293416,1.9941004767901749
Cc1ccc2c(c1)c1c3n2CCN(S(C)(=O)=O)[C@H]3CCC1,-0.8179271387145457,0.8124936157559102,3.0244997552367963
O[C@H]1[C@@H]2CC[C@@](O)(N2)[C@H](O)[C@@H]1O,-0.8108972318957689,0.28105332093320184,5.523578010781647
O=C(NCCCN1CCOCC1)c1c([O-])n2c3c(cccc3c1=O)CCC2,-0.8096430746128513,0.7736444543557696,2.7772626482285543
CCC12CN3CC(CC)(CN(C1)C(=O)c1ccccc1C3=O)C2=O,-0.8089869044018535,0.8348117427335688,4.525626144977387
O=C([O-])CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,-0.8066987909151779,0.7334957885677429,2.7847909748969117
COc1cc2c(cc1OC)[C@]13CC[NH+]4CC5=CCO[C@@H]6CCN2[C@@H]1[C@@H]6[C@@H]5C[C@@H]43,-0.8041097695011551,0.7804076086706294,6.639656012173326
CCC(=O)NNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,-0.7981592697122619,0.7346048003684592,2.4852600532775515
O=C(Nc1ccc2c3c(cccc13)CC2)[C@@H]1CC1(Cl)Cl,-0.7978147349305814,0.8326039354516176,2.860769690486622
c1[nH]c2c([nH+]1)CCCCCC2,-0.7961763865152091,0.5819970768956753,4.102382154479047
CC[C@@H]1N=NC2=C1CN(Cc1cc(=O)n3c4c(cccc14)CCC3)CC2,-0.7958800873250786,0.8499670893748125,3.651246730423505
C1CCO[C@H]([C@H]2C[NH2+]CCCCO2)C[NH2+]C1,-0.7951661608490146,0.5742172484674154,5.654037520344787
C=C1C(=O)O[C@@H]2/C=C(/C)C[C@H]3C=C(C[C@H](OC(=O)/C(C)=C\C)[C@@H]12)C(=O)O3,-0.7931729570840442,0.3266686106710566,5.868812765229348
O=C1NC[C@@H](COC(=O)c2ccc3c4c(cccc24)CC3)O1,-0.792607666421758,0.8821696583906572,3.0102583992599614
O=S(=O)(NCc1ccco1)c1cc(Br)c2cccc3c2c1CCC3,-0.7909440561717193,0.7079713011951401,2.5224608976355025
CO[C@H]1[C@@H]2CCC[C@@H]2C(=O)C[C@@H]2CC[C@@]3(C2)O[C@H]13,-0.7889362303042454,0.6704149316603257,6.213346804326117
O=C([O-])[C@@H]1C[C@@H](Br)C[NH2+]1,-0.7855654633183463,0.4829530278277871,6.401467052222012
O=C1[C@H]2CC3C[C@@H]1CC(Br)(C3)C2,-0.7851197302433208,0.5831184702246138,5.260544921831565
C=CCn1cc2c3c(cccc31)[C@H](CC(C)C)N[C@H](C(=O)NCCC)C2,-0.7841009419025501,0.7403804488908792,3.5721132920997363
NC(=S)N[C@H]1[C@H]2CN3CC[NH+](C2)C[C@@]1(c1ccccc1)C3,-0.7822456604329844,0.6116375666883039,6.117546179728383
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc([O-])nn1,-0.7820316684129103,0.7832358303907966,2.7295596552636803
Cc1cc2c3c(c1)[C@@H](C)CC(C)(C)N3C(=O)/C2=C1/N=C([S-])NC1=O,-0.7803239127885151,0.5825295415533914,4.183245934080975
O=C([O-])[C@H]1CCC=CCCC1,-0.7796638456253849,0.5243430453548854,3.59359174468557
O[C@@H](c1ccccc1)c1ccc2c3c(cccc13)CC2,-0.7767443329450241,0.7375252641700389,2.4801124777840684
NC(=O)N/N=C1\CCCC[C@@H](O)CCC1,-0.7766617880962052,0.5697227966533257,3.382600799104173
CC1=CC[C@@H]2C=C/C=C\[C@@H]1C(=O)N2,-0.7730605728627005,0.5561189033397717,5.223096530230428
[NH3+][C@H](CC[S@@](=O)[O-])C(=O)[O-],-0.7717364873325911,0.43923398561441496,6.2323037193642765
C[C@@H]1CN(S(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)C[C@@H](C)O1,-0.7688047537994028,0.8067950178642447,3.3418052875628224
[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],-0.7669704623742833,0.4332227856052426,6.004400843114024
COCC[C@H](C)C(=O)Nc1ccc2c3c(cccc13)CC2,-0.7650315576532982,0.9110027661390578,2.649048229813067
C=C[C@]12O[C@@H]3[C@H](O)[C@H]4C[C@@H]3[C@H]1[C@@H]4C(=O)N2C(C)(C)C,-0.7635640889105645,0.7220523975818391,5.785142337025657
COc1ccc(C[NH+]2CCCn3c4c(c5cc(C)ccc53)CCC[C@@H]42)cc1O,-0.7632624234292754,0.7329210906103371,4.145992529830059
Cc1ccc(NC(=O)c2c([O-])n3c4c(cccc4c2=O)CCC3)c(Br)c1,-0.7613150044341389,0.7018445168360472,2.723542239727095
O=C(NC[C@H](O)c1cccs1)C(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-0.7609974382672392,0.6825173938759923,3.0655173463512533
CC(=O)O[C@@H]1c2c(C)c(C)cc3c2[C@@]2(CC(C)(C)C[C@@]1(C)C2)C(=O)O3,-0.75913599726927,0.5640669997428046,5.509777708626928
CCCCn1cc2c3c(cccc31)CN(C(=O)NCC(=O)OCC)CC2,-0.757506792647062,0.8083180666728158,2.4827606744948465
O=C(NC[C@H]1CCCO1)c1cn2c3c(cc(Br)cc3c1=O)CC2,-0.7564276743630379,0.8926848365568987,2.9920099767603237
CCC[C@@H](C)NC(=O)c1cn2c3c(cc(Br)cc3c1=O)CC2,-0.7562533841711464,0.9068667166297768,2.9450188619018274
Cc1cc(=O)n2c3c(cc(S(=O)(=O)N(C)c4ccccc4)cc13)CCC2,-0.7551761580477804,0.7137822154948766,2.4374939783993828
Cc1cc(=O)n2c3c(cc(S(=O)(=O)NC[C@@H]4CCCO4)cc13)CC2,-0.7543008976088396,0.9040495386244952,3.0537084993437658
Cc1ccc(S(=O)(=O)N[C@H](C(=O)N2CCOCCOCCOCC2)C(C)C)cc1,-0.753450930889799,0.7571990153690266,3.185076191565072
Cc1cc(F)ccc1S(=O)(=O)Nc1cc2c3c(c1)CCC(=O)N3CCC2,-0.7519193131815401,0.8974388698224082,2.4128800690210905
c1ccc(Oc2ccc3c(c2)c2c4n3CC[NH2+][C@@H]4CCC2)cc1,-0.7511933945799238,0.7727985188739417,3.565244850582156
O=C(NC1CCCCCCCCCCC1)c1nc(-c2cnccn2)no1,-0.7487377119658659,0.8942692721146785,2.7910352576857167
IC[C@@H]1CCC[NH2+]1,-0.748051646202803,0.4702219100829633,6.216402042058822
CCOCCCNC(=O)c1cn2c3c(cccc3c1=O)C[C@@H]2C,-0.7457672897682643,0.8321907066802104,2.8144298261417138
c1cc2c3c(c1)[C@@H]([NH2+]Cc1ccc4c(c1)OCCO4)C[C@@H]3CCC2,-0.7456483188709794,0.9423236481601824,3.9050122336018585
Cn1cc2c3c(cccc31)CN(C(=O)Nc1cccc(Cl)c1F)CC2,-0.7435217730958037,0.6806681142269156,2.42512079197296
Cc1ccc2c(c1)c1c3n2CC[NH+](Cc2ccccc2)[C@@H]3CCC1,-0.7423409759001928,0.7416729440954717,4.036270034251912
O=C(NCC1CC1)C(=O)Nc1ccc2c3c(cccc13)CC2,-0.7420193750121779,0.8540746228626902,2.1985321483955484
CC(C)S(=O)(=O)CC(=O)Nc1ccc2c3c(cccc13)CC2,-0.7419099965795966,0.9427891981775924,2.369120330705041
Cc1ccc2c(c1)c1c3n2CCN(C(=O)C2CC2)[C@@H]3CCC1,-0.7408353166542913,0.7889410904747077,2.860349505029191
ClC/C=C/C[N+]12CN3CN(CN(C3)C1)C2,-0.7396146844804531,0.3914638761309972,5.353649278653789
COC(=O)N(C)CC(=O)Nc1ccc2c3c(cccc13)CC2,-0.7388584590289772,0.9471759820048584,2.2405223646309267
COc1ccccc1OS(=O)(=O)c1cc2c3c(cccc3c1)C(=O)NC2=O,-0.7381950391584459,0.5489983206195763,2.3468524800566453
O=P([O-])([O-])C[NH+]1CCCCCC1,-0.7373024909874452,0.5310539930409364,5.248412890079166
CCCC[C@@H](NS(=O)(=O)c1cc2c3c(c1)c(C)cc(=O)n3CC2)C(=O)[O-],-0.7346842930425284,0.7537309356504448,3.3802848897438
O=C(NC[C@@H]1CCCO1)C(=O)Nc1cc2c3c(c1)CCN3C(=O)CC2,-0.7342464701241154,0.7932502328585759,2.934623537865232
CCCC12C[C@@H]3C[C@@H](CC([NH3+])(C3)C1)C2,-0.7339560657606796,0.6987575329853889,5.878360597699577
O=C(C[C@@H]1CCS(=O)(=O)C1)Nc1ccc2c3c(cccc13)CC2,-0.7329459573480362,0.9415336144831021,2.8165980886484374
C/C1=C/CC/C(C)=C/[C@@H](O)[C@@H]2[C@H](C1)OC(=O)[C@@H]2C[NH+]1CCCCC1,-0.7285616002390327,0.5963298317204667,5.643072849238888
COc1nn(C)cc1C(=O)Nc1cc2c3c(c1)CC(=O)N3CCC2,-0.727908199907871,0.9275868583363872,2.63788122027961
O=C(Nc1cn[nH]c1)C(=O)Nc1ccc2c3c(cccc13)CC2,-0.7277817052074513,0.6345475677320375,2.4485338028245813
CCCn1cc2c3c(cccc31)CN(C(=O)c1cccc(C#N)c1)CC2,-0.7258162652725945,0.7180534408386837,2.405740258694429
Cc1cc([O-])nc(S[C@@]23CN4C[C@@H](C[NH+](C4)C2)C3=O)n1,-0.7258029096425391,0.6394956586647023,6.909926558618487
O=C1O[C@@H]2C[C@@]1(O)C[C@@H](O)[C@H]2O,-0.7257205344544081,0.3754829633441503,5.040749650869551
C[C@H](O)[C@H]([NH3+])C[NH+]1CCCCCC1,-0.7223802808508003,0.4926929519789113,5.771069179620668
O=C(Nc1ccc2c3c(cccc13)CC2)NC1CC[NH+](C2CC2)CC1,-0.7155207005488599,0.7910413016934915,3.4242377482946607
Cc1n[nH]cc1NS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2C,-0.7148184193928181,0.763085681249948,2.8094408407294
O=C([O-])C(O)(C(=O)[O-])C(=O)[O-],-0.7122319422307729,0.4056852790673858,4.790699152865278
O=C(Nc1ccccc1)c1cc2c3c(c1)[C@@H]1C=CC[C@H]1CN3C[C@@H]1CC=C[C@H]21,-0.7108031927101973,0.7488416876776478,3.8292568370426565
CC(C)[C@@H]1CSCCC[NH2+]1,-0.7076517815112687,0.5975400068000907,5.163830679353113
CC1(C)C[C@H]2C[C@](C)(C[NH2+]2)C1,-0.7074826196485694,0.5388109058320523,6.006131503213218
CC(C)OCCCNC(=O)c1cn2c3c(cccc3c1=O)C[C@@H]2C,-0.7066172658764399,0.8294578654527143,2.878632545403063
C[NH2+][C@H](C)CC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,-0.7056308262958731,0.7444982661624259,6.097747135729402
C1CCC[NH+](C[C@H]2CCC[NH2+]2)CC1,-0.7037339503147255,0.5590144436186949,5.995857613827593
NC1=C(Cl)[C@H](C(=O)[O-])N=[NH+]1,-0.7024202722977702,0.4298787848095116,5.8880925559380675
CCc1cc2c3c(c1)[C@@]1(NCCC4=c5ccccc5=[NH+][C@@H]41)C(=O)N3C(C)(C)C[C@@H]2C,-0.6999716210259394,0.7504834248770406,5.281552295270021
c1cc2c3c(c1)[C@@H]([NH2+][C@@H]1CCOc4cc5c(cc41)OCO5)C[C@@H]3CCC2,-0.6999106166151928,0.9031447630400024,4.3201865188763415
O=C1C2CN3CCN(C2)CC1(c1ccccc1)C3,-0.6967623799539763,0.72602085445307,3.915912935624081
C1COCC[NH+](CC[C@H]2C[NH2+]CCO2)C1,-0.6950465219257569,0.5541415769884461,6.172901009954217
CC(C)[C@H]1C[S@](=O)[C@@H](C)CC[NH2+]1,-0.6900078209116144,0.6257019949163609,5.820686164785018
C[C@]12CN3C[C@](C)(C[NH+](C1)[C@@H]3C1CCCC1)C2,-0.6895728032240818,0.7158764817888944,6.367477394475938
C[NH+]1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,-0.6886334210371836,0.6341748952485583,4.115688552279911
CC[C@@H]1CC[NH+](C2C(C)(C)C2(C)C)CCC[NH2+]1,-0.688406204372435,0.6989974416513293,5.9491575499139335
C[C@@]1(C(=O)[O-])CCCCCC[C@@H]1O,-0.6861267990154591,0.6451733223362179,3.6385531356646226
O=C(C(=O)c1ccc2c3c(cccc13)CC2)c1ccccc1,-0.6850641037586264,0.5383941191866917,2.0844392225713726
O=C([O-])C1[NH+]=c2ccccc2=[NH+]1,-0.684476679355491,0.4328054184260017,5.228431606656707
C[C@@H]1CC[NH+]1[C@@H](CO)C(=O)[O-],-0.6837918261252681,0.4549745921430221,6.16121337468767
C[C@H]([NH+]1CC[NH2+]CC1)C12CC3CC(CC(C3)C1)C2,-0.6832127728360861,0.691236033063289,6.219272610317024
CC1(C)CC[C@@H]([NH+]2CCCCCCC2)[C@H]1[NH3+],-0.6823191046084989,0.6574909449771928,5.406217904960172
Cc1noc([C@@H](C)NC(=O)Nc2ccc3c4c(cccc24)CC3)n1,-0.6820208641864972,0.7730386009352134,2.879980022066569
O=C(NCCN1CCOCC1)Nc1ccc2c3c(cccc13)CC2,-0.6807433079183224,0.9074459105008024,2.203319911248956
Cc1ccc(C(=O)Nc2cc3c4c(c2)[C@@H]2C=CC[C@H]2CN4C[C@@H]2CC=C[C@H]32)cc1,-0.6802680781160058,0.7054401530317836,3.8628585021855777
Cc1ccccc1NS(=O)(=O)c1cc2c3c(c1)CC(=O)N3CCC2,-0.6799363804307067,0.9323496403626412,2.3260780528587954
C[C@H]1C[C@H]([NH3+])C[NH+](C2CCCCCCC2)C1,-0.6798253451511314,0.6574909449771927,5.372960302805778
C[NH+]1CC[C@@H](NCC(=O)[O-])C1,-0.6749486228716353,0.4502618012822114,5.986338996678301
C[C@H](CNC1=[NH+]CCCCC1)[NH+](C)C,-0.6734711902119537,0.4901733316063286,5.642935135901438
CCOc1ccccc1CN(CC)Cc1cc(=O)n2c3c(cccc13)CCC2,-0.6686858901307413,0.6141118889132035,2.425913527568648
O=C(Nc1cc2c3c(c1)CC(=O)N3CCC2)c1ccc(F)c(F)c1,-0.6661370188661806,0.9210339104711828,2.2948447949402446
O=C([O-])CNC(=O)c1cc2c3c(c1)[C@@H]1C=CC[C@H]1CN3[C@@H](c1ccc(F)cc1)[C@@H]1CC=C[C@H]21,-0.6657506171454878,0.7370378567646741,4.452775003419197
[NH3+]CC[NH2+]C1CCCCCC1,-0.6651192392508837,0.5209308474274406,4.668214278604922
Cc1c(Br)ccc(Nc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)c1C,-0.6646634307941864,0.5856466271361223,2.4381134618224247
O[C@]1(C(F)(F)F)c2cccc3c2N(CCC3)[C@@H]1CCc1ccccc1,-0.664144948312221,0.8993079552808769,3.4778537968827408
CCN(C[C@H]1CCCO1)C(=O)Nc1ccc2c3c(cccc13)CC2,-0.6639575881361706,0.924333762252335,2.785183347436849
C[NH+](C)[C@@H]1[C@H]2OCC[C@@H]2[C@H]1[NH3+],-0.6625966093025933,0.4361206739216112,6.405280342300949
CN(Cc1ccccc1)S(=O)(=O)c1cc2c3c(c1)CC(=O)N3CCC2,-0.6623826007596749,0.8448776139242581,2.3593671625038373
O=C([O-])[C@@H](S)[C@H](S)C(=O)[O-],-0.6613758915956373,0.4560071470758333,5.583810334748891
C(=N/c1ccc2c3c(cccc13)CC2)\c1ccc2c(c1)OCO2,-0.6609551650778771,0.6560870459767846,2.4336735522380484
OC[C@@H]1CCCCCC[C@H]1O,-0.6609136388940846,0.6037563240713856,2.7588709569760685
C[C@@]12CC3CC(CCN[NH3+])(C1)C[C@](C)(C3)C2,-0.6606682321969034,0.7068965988340181,5.980502333509616
C[C@H](C(=O)[O-])[C@@H](C)[NH+]1CCCSCC1,-0.65954719023945,0.6445679039058507,5.841097658704944
CC1=NO[C@H]2CC/C=C/CC[C@H]12,-0.6592910880093773,0.5052696179880993,3.989423298711986
NC(=O)[C@]1(N)CC[C@@H]([NH+]2CCCCCCC2)C1,-0.6581066774583282,0.6126619558535863,5.013658511452396
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-0.6581012927442718,0.7154719223965075,3.181083329613788
CC(C)[C@@H](CO)[NH2+][C@@H]1CCC[NH+](C)CC1,-0.6580113294356938,0.5334217173658774,6.285170029873402
C[NH+]1CCO[C@](C)(C(=O)[O-])C1,-0.6574010327082109,0.4445779367337324,6.073589978110663
CC[NH+]1CC[NH2+][C@H](C(=O)NC)C1,-0.6564900083674625,0.40015246195019466,6.346803158851848
C/C(=N\NC(=O)[C@H]1C=C(C2CC2)N=N1)c1ccc2c3c(cccc13)CC2,-0.6560031609818304,0.663123638771281,3.682277175767637
Cc1ccc(C)c(C(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)c1,-0.6557788921632381,0.9218652370946184,2.2844276003701083
CC[C@@H]1C[NH2+]CC[C@@]12CCC[NH+](C)CC2,-0.6553807687268346,0.5936533409021472,6.851303512241778
C[NH+]1[C@H]2CC[C@@H]1CN(C(=O)CS)CC2,-0.6549627154179227,0.5497926042552119,6.0267327251900324
CCOC(=O)N1CCN(S(=O)(=O)c2cc3c4c(c2)CC(=O)N4CCC3)CC1,-0.6548953876077095,0.7641732058472294,2.50597758127122
CC[C@H](C)[NH2+]C1[C@@H]2C[NH2+]C[C@H]12,-0.6533745136826447,0.500663152133462,6.908358307561494
O=C(NCC[C@H](O)c1ccco1)C(=O)Nc1cc2c3c(c1)CC(=O)N3CCC2,-0.6529514535598832,0.6739267993330721,3.1858127309666364
